state,date,PM2.5
Tamil Nadu,2018-07-16,43.485
Tamil Nadu,2018-07-17,37.085
Tamil Nadu,2018-07-18,41.769999999999996
Tamil Nadu,2018-07-19,47.864999999999995
Tamil Nadu,2018-07-20,40.305
Tamil Nadu,2018-07-21,46.01
Tamil Nadu,2018-07-22,55.775000000000006
Tamil Nadu,2018-07-23,50.085
Tamil Nadu,2018-07-24,49.87
Tamil Nadu,2018-07-25,35.665
Tamil Nadu,2018-07-26,37.394999999999996
Tamil Nadu,2018-07-27,41.69
Tamil Nadu,2018-07-28,58.21
Tamil Nadu,2018-07-29,54.769999999999996
Tamil Nadu,2018-07-30,45.89
Tamil Nadu,2018-07-31,51.13
Tamil Nadu,2018-08-01,43.29
Tamil Nadu,2018-08-02,36.70666666666667
Tamil Nadu,2018-08-03,57.79
Tamil Nadu,2018-08-04,52.36
Tamil Nadu,2018-08-05,60.285000000000004
Tamil Nadu,2018-08-06,60.815
Tamil Nadu,2018-08-07,40.730000000000004
Tamil Nadu,2018-08-08,26.045
Tamil Nadu,2018-08-09,29.655
Tamil Nadu,2018-08-10,53.82333333333333
Tamil Nadu,2018-08-11,30.97
Tamil Nadu,2018-08-12,26.950000000000003
Tamil Nadu,2018-08-13,38.03
Tamil Nadu,2018-08-14,35.445
Tamil Nadu,2018-08-15,16.675
Tamil Nadu,2018-08-16,28.32
Tamil Nadu,2018-08-17,60.61
Tamil Nadu,2018-08-18,55.4
Tamil Nadu,2018-08-19,49.34
Tamil Nadu,2018-08-20,63.41333333333333
Tamil Nadu,2018-08-21,85.125
Tamil Nadu,2018-08-22,75.26
Tamil Nadu,2018-08-23,34.769999999999996
Tamil Nadu,2018-08-24,43.845
Tamil Nadu,2018-08-25,55.14
Tamil Nadu,2018-08-26,32.835
Tamil Nadu,2018-08-27,36.330000000000005
Tamil Nadu,2018-08-28,29.436666666666667
Tamil Nadu,2018-08-29,32.56333333333333
Tamil Nadu,2018-08-30,52.906666666666666
Tamil Nadu,2018-08-31,29.656666666666666
Tamil Nadu,2018-09-01,38.583333333333336
Tamil Nadu,2018-09-02,47.56
Tamil Nadu,2018-09-03,42.76333333333333
Tamil Nadu,2018-09-04,54.800000000000004
Tamil Nadu,2018-09-05,47.98333333333333
Tamil Nadu,2018-09-06,61.473333333333336
Tamil Nadu,2018-09-07,48.169999999999995
Tamil Nadu,2018-09-08,67.78
Tamil Nadu,2018-09-09,30.810000000000002
Tamil Nadu,2018-09-10,41.96333333333334
Tamil Nadu,2018-09-11,40.593333333333334
Tamil Nadu,2018-09-12,44.5
Tamil Nadu,2018-09-13,46.19333333333333
Tamil Nadu,2018-09-14,90.87666666666667
Tamil Nadu,2018-09-15,37.85
Tamil Nadu,2018-09-16,42.62
Tamil Nadu,2018-09-17,30.766666666666666
Tamil Nadu,2018-09-18,44.32
Tamil Nadu,2018-09-19,24.976666666666663
Tamil Nadu,2018-09-20,55.76
Tamil Nadu,2018-09-21,49.276666666666664
Tamil Nadu,2018-09-22,50.303333333333335
Tamil Nadu,2018-09-23,50.51
Tamil Nadu,2018-09-24,31.023333333333337
Tamil Nadu,2018-09-25,43.43333333333334
Tamil Nadu,2018-09-26,61.73333333333334
Tamil Nadu,2018-09-27,27.71666666666667
Tamil Nadu,2018-09-28,22.68
Tamil Nadu,2018-09-29,97.50333333333333
Tamil Nadu,2018-09-30,66.69333333333334
Tamil Nadu,2018-10-01,38.796666666666674
Tamil Nadu,2018-10-02,22.276666666666667
Tamil Nadu,2018-10-03,17.893333333333334
Tamil Nadu,2018-10-04,20.576666666666668
Tamil Nadu,2018-10-05,23.246666666666666
Tamil Nadu,2018-10-06,16.696666666666665
Tamil Nadu,2018-10-07,34.54333333333333
Tamil Nadu,2018-10-08,36.11333333333334
Tamil Nadu,2018-10-09,61.0
Tamil Nadu,2018-10-10,70.42
Tamil Nadu,2018-10-11,51.129999999999995
Tamil Nadu,2018-10-12,48.26
Tamil Nadu,2018-10-13,39.29
Tamil Nadu,2018-10-14,40.74
Tamil Nadu,2018-10-15,40.906666666666666
Tamil Nadu,2018-10-16,30.013333333333332
Tamil Nadu,2018-10-17,33.21333333333333
Tamil Nadu,2018-10-18,31.600000000000005
Tamil Nadu,2018-10-19,39.800000000000004
Tamil Nadu,2018-10-20,66.17333333333333
Tamil Nadu,2018-10-21,65.54666666666667
Tamil Nadu,2018-10-22,168.81
Tamil Nadu,2018-10-23,73.56666666666666
Tamil Nadu,2018-10-24,76.77
Tamil Nadu,2018-10-25,72.83
Tamil Nadu,2018-10-26,70.69666666666667
Tamil Nadu,2018-10-27,61.20666666666667
Tamil Nadu,2018-10-28,60.02333333333333
Tamil Nadu,2018-10-29,75.14999999999999
Tamil Nadu,2018-10-30,34.50666666666667
Tamil Nadu,2018-10-31,28.156666666666666
Tamil Nadu,2018-11-01,27.63
Tamil Nadu,2018-11-02,28.98
Tamil Nadu,2018-11-03,35.6
Tamil Nadu,2018-11-04,88.84333333333335
Tamil Nadu,2018-11-05,36.410000000000004
Tamil Nadu,2018-11-06,55.01333333333334
Tamil Nadu,2018-11-07,59.06666666666667
Tamil Nadu,2018-11-08,49.98333333333333
Tamil Nadu,2018-11-09,74.72666666666667
Tamil Nadu,2018-11-10,70.80666666666667
Tamil Nadu,2018-11-11,83.50333333333334
Tamil Nadu,2018-11-12,90.86333333333334
Tamil Nadu,2018-11-13,111.03666666666668
Tamil Nadu,2018-11-14,84.77
Tamil Nadu,2018-11-15,48.156666666666666
Tamil Nadu,2018-11-16,18.696666666666665
Tamil Nadu,2018-11-17,28.733333333333334
Tamil Nadu,2018-11-18,31.80333333333333
Tamil Nadu,2018-11-19,22.03
Tamil Nadu,2018-11-20,42.98333333333333
Tamil Nadu,2018-11-21,20.36
Tamil Nadu,2018-11-22,19.866666666666667
Tamil Nadu,2018-11-23,48.35666666666666
Tamil Nadu,2018-11-24,92.7
Tamil Nadu,2018-11-25,125.75999999999999
Tamil Nadu,2018-11-26,78.74
Tamil Nadu,2018-11-27,65.55666666666666
Tamil Nadu,2018-11-28,61.79333333333333
Tamil Nadu,2018-11-29,46.73
Tamil Nadu,2018-11-30,47.72666666666667
Tamil Nadu,2018-12-01,54.15
Tamil Nadu,2018-12-02,23.086666666666662
Tamil Nadu,2018-12-03,30.61
Tamil Nadu,2018-12-04,23.123333333333335
Tamil Nadu,2018-12-05,31.733333333333334
Tamil Nadu,2018-12-06,47.916666666666664
Tamil Nadu,2018-12-07,85.52333333333333
Tamil Nadu,2018-12-08,99.54
Tamil Nadu,2018-12-09,98.35666666666667
Tamil Nadu,2018-12-10,95.16333333333334
Tamil Nadu,2018-12-11,84.64999999999999
Tamil Nadu,2018-12-12,86.54333333333334
Tamil Nadu,2018-12-13,60.383333333333326
Tamil Nadu,2018-12-14,52.28666666666667
Tamil Nadu,2018-12-15,86.39333333333333
Tamil Nadu,2018-12-16,55.54999999999999
Tamil Nadu,2018-12-17,52.28666666666667
Tamil Nadu,2018-12-18,73.87333333333333
Tamil Nadu,2018-12-19,28.986666666666668
Tamil Nadu,2018-12-20,48.10999999999999
Tamil Nadu,2018-12-21,38.96666666666667
Tamil Nadu,2018-12-22,48.35
Tamil Nadu,2018-12-23,63.44666666666666
Tamil Nadu,2018-12-24,67.45
Tamil Nadu,2018-12-25,80.94666666666666
Tamil Nadu,2018-12-26,99.28000000000002
Tamil Nadu,2018-12-27,159.60333333333332
Tamil Nadu,2018-12-28,68.25333333333334
Tamil Nadu,2018-12-29,112.72333333333334
Tamil Nadu,2018-12-30,100.68333333333334
Tamil Nadu,2018-12-31,57.666666666666664
Tamil Nadu,2019-01-01,116.06333333333333
Tamil Nadu,2019-01-02,54.51666666666666
Tamil Nadu,2019-01-03,96.92333333333333
Tamil Nadu,2019-01-04,74.64
Tamil Nadu,2019-01-05,74.22666666666667
Tamil Nadu,2019-01-06,92.69333333333333
Tamil Nadu,2019-01-07,70.73333333333333
Tamil Nadu,2019-01-08,59.25333333333333
Tamil Nadu,2019-01-09,98.10666666666667
Tamil Nadu,2019-01-10,89.42333333333333
Tamil Nadu,2019-01-11,129.91666666666669
Tamil Nadu,2019-01-12,65.07333333333334
Tamil Nadu,2019-01-13,38.64
Tamil Nadu,2019-01-14,58.123333333333335
Tamil Nadu,2019-01-15,45.89000000000001
Tamil Nadu,2019-01-16,49.59666666666667
Tamil Nadu,2019-01-17,68.43666666666667
Tamil Nadu,2019-01-18,66.95666666666666
Tamil Nadu,2019-01-19,62.00666666666667
Tamil Nadu,2019-01-20,40.6
Tamil Nadu,2019-01-21,74.64333333333333
Tamil Nadu,2019-01-22,79.64999999999999
Tamil Nadu,2019-01-23,27.643333333333334
Tamil Nadu,2019-01-24,45.169999999999995
Tamil Nadu,2019-01-25,27.14
Tamil Nadu,2019-01-26,19.333333333333332
Tamil Nadu,2019-01-27,16.55333333333333
Tamil Nadu,2019-01-28,17.763333333333332
Tamil Nadu,2019-01-29,41.52333333333333
Tamil Nadu,2019-01-30,55.02333333333333
Tamil Nadu,2019-01-31,81.09
Tamil Nadu,2019-02-01,42.06666666666666
Tamil Nadu,2019-02-02,42.72333333333333
Tamil Nadu,2019-02-03,31.316666666666666
Tamil Nadu,2019-02-04,43.42666666666667
Tamil Nadu,2019-02-05,47.669999999999995
Tamil Nadu,2019-02-06,59.98666666666666
Tamil Nadu,2019-02-07,52.94
Tamil Nadu,2019-02-08,28.416666666666668
Tamil Nadu,2019-02-09,21.040000000000003
Tamil Nadu,2019-02-10,12.776666666666666
Tamil Nadu,2019-02-11,37.36666666666667
Tamil Nadu,2019-02-12,61.78666666666667
Tamil Nadu,2019-02-13,108.96333333333332
Tamil Nadu,2019-02-14,183.21333333333334
Tamil Nadu,2019-02-15,42.846666666666664
Tamil Nadu,2019-02-16,42.73333333333334
Tamil Nadu,2019-02-17,44.50666666666666
Tamil Nadu,2019-02-18,26.543333333333333
Tamil Nadu,2019-02-19,17.11
Tamil Nadu,2019-02-20,16.636666666666667
Tamil Nadu,2019-02-21,32.916666666666664
Tamil Nadu,2019-02-22,37.44666666666667
Tamil Nadu,2019-02-23,25.676666666666666
Tamil Nadu,2019-02-24,37.37
Tamil Nadu,2019-02-25,75.83333333333333
Tamil Nadu,2019-02-26,212.76333333333335
Tamil Nadu,2019-02-27,33.71666666666667
Tamil Nadu,2019-02-28,87.38
Tamil Nadu,2019-03-01,172.86666666666667
Tamil Nadu,2019-03-02,182.27333333333334
Tamil Nadu,2019-03-03,38.84666666666667
Tamil Nadu,2019-03-04,43.946666666666665
Tamil Nadu,2019-03-05,53.196666666666665
Tamil Nadu,2019-03-06,57.416666666666664
Tamil Nadu,2019-03-07,39.873333333333335
Tamil Nadu,2019-03-08,38.913333333333334
Tamil Nadu,2019-03-09,36.46333333333333
Tamil Nadu,2019-03-10,27.703333333333333
Tamil Nadu,2019-03-11,28.473333333333333
Tamil Nadu,2019-03-12,52.63333333333333
Tamil Nadu,2019-03-13,76.62666666666667
Tamil Nadu,2019-03-14,58.089999999999996
Tamil Nadu,2019-03-15,52.870000000000005
Tamil Nadu,2019-03-16,48.26666666666667
Tamil Nadu,2019-03-17,57.67666666666667
Tamil Nadu,2019-03-18,35.71
Tamil Nadu,2019-03-19,42.66
Tamil Nadu,2019-03-20,63.06333333333333
Tamil Nadu,2019-03-21,50.629999999999995
Tamil Nadu,2019-03-22,41.01
Tamil Nadu,2019-03-23,37.13
Tamil Nadu,2019-03-24,34.60666666666666
Tamil Nadu,2019-03-25,35.943333333333335
Tamil Nadu,2019-03-26,39.29
Tamil Nadu,2019-03-27,33.406666666666666
Tamil Nadu,2019-03-28,38.63
Tamil Nadu,2019-03-29,38.03333333333333
Tamil Nadu,2019-03-30,35.42666666666667
Tamil Nadu,2019-03-31,66.21333333333332
Tamil Nadu,2019-04-01,63.19
Tamil Nadu,2019-04-02,49.42333333333334
Tamil Nadu,2019-04-03,48.126666666666665
Tamil Nadu,2019-04-04,32.876666666666665
Tamil Nadu,2019-04-05,36.23333333333333
Tamil Nadu,2019-04-06,34.11
Tamil Nadu,2019-04-07,32.333333333333336
Tamil Nadu,2019-04-08,54.52333333333333
Tamil Nadu,2019-04-09,32.800000000000004
Tamil Nadu,2019-04-10,59.403333333333336
Tamil Nadu,2019-04-11,52.74666666666667
Tamil Nadu,2019-04-12,37.18
Tamil Nadu,2019-04-13,36.17666666666667
Tamil Nadu,2019-04-14,31.903333333333336
Tamil Nadu,2019-04-15,25.14333333333333
Tamil Nadu,2019-04-16,19.099999999999998
Tamil Nadu,2019-04-17,17.349999999999998
Tamil Nadu,2019-04-18,12.946666666666667
Tamil Nadu,2019-04-19,25.41333333333333
Tamil Nadu,2019-04-20,27.703333333333333
Tamil Nadu,2019-04-21,29.320000000000004
Tamil Nadu,2019-04-22,24.746666666666666
Tamil Nadu,2019-04-23,29.813333333333333
Tamil Nadu,2019-04-24,29.52
Tamil Nadu,2019-04-25,31.546666666666663
Tamil Nadu,2019-04-26,35.06333333333333
Tamil Nadu,2019-04-27,25.486666666666668
Tamil Nadu,2019-04-28,26.743333333333336
Tamil Nadu,2019-04-29,26.396666666666665
Tamil Nadu,2019-04-30,35.35333333333333
Tamil Nadu,2019-05-01,29.623333333333335
Tamil Nadu,2019-05-02,29.74
Tamil Nadu,2019-05-03,29.88
Tamil Nadu,2019-05-04,37.666666666666664
Tamil Nadu,2019-05-05,39.873333333333335
Tamil Nadu,2019-05-06,38.07333333333333
Tamil Nadu,2019-05-07,39.29
Tamil Nadu,2019-05-08,42.79333333333333
Tamil Nadu,2019-05-09,35.59
Tamil Nadu,2019-05-10,38.395
Tamil Nadu,2019-05-11,65.3
Tamil Nadu,2019-05-12,51.8
Tamil Nadu,2019-05-13,66.57
Tamil Nadu,2019-05-14,61.74333333333334
Tamil Nadu,2019-05-15,55.19
Tamil Nadu,2019-05-16,49.00666666666667
Tamil Nadu,2019-05-17,41.395
Tamil Nadu,2019-05-18,39.71
Tamil Nadu,2019-05-19,36.38
Tamil Nadu,2019-05-20,22.725
Tamil Nadu,2019-05-21,23.34
Tamil Nadu,2019-05-22,27.060000000000002
Tamil Nadu,2019-05-23,64.64333333333333
Tamil Nadu,2019-05-24,47.339999999999996
Tamil Nadu,2019-05-25,46.89000000000001
Tamil Nadu,2019-05-26,48.620000000000005
Tamil Nadu,2019-05-27,45.56999999999999
Tamil Nadu,2019-05-28,74.16
Tamil Nadu,2019-05-29,55.77
Tamil Nadu,2019-05-30,65.19333333333334
Tamil Nadu,2019-05-31,53.406666666666666
Tamil Nadu,2019-06-01,45.72666666666667
Tamil Nadu,2019-06-02,57.97
Tamil Nadu,2019-06-03,58.22666666666667
Tamil Nadu,2019-06-04,60.53
Tamil Nadu,2019-06-05,51.79
Tamil Nadu,2019-06-06,46.870000000000005
Tamil Nadu,2019-06-07,42.975
Tamil Nadu,2019-06-08,55.835
Tamil Nadu,2019-06-09,47.85
Tamil Nadu,2019-06-10,55.56
Tamil Nadu,2019-06-11,51.785
Tamil Nadu,2019-06-12,47.13999999999999
Tamil Nadu,2019-06-13,32.373333333333335
Tamil Nadu,2019-06-14,35.77333333333333
Tamil Nadu,2019-06-15,45.553333333333335
Tamil Nadu,2019-06-16,36.23666666666667
Tamil Nadu,2019-06-17,48.71666666666667
Tamil Nadu,2019-06-18,55.34666666666667
Tamil Nadu,2019-06-19,40.6075
Tamil Nadu,2019-06-20,36.376
Tamil Nadu,2019-06-21,34.55
Tamil Nadu,2019-06-22,33.648
Tamil Nadu,2019-06-23,38.86
Tamil Nadu,2019-06-24,26.774
Tamil Nadu,2019-06-25,75.44
Tamil Nadu,2019-06-26,46.22
Tamil Nadu,2019-06-27,36.776666666666664
Tamil Nadu,2019-06-28,44.35333333333333
Tamil Nadu,2019-06-29,55.447500000000005
Tamil Nadu,2019-06-30,45.8675
Tamil Nadu,2019-07-01,31.055
Tamil Nadu,2019-07-02,47.644999999999996
Tamil Nadu,2019-07-03,76.975
Tamil Nadu,2019-07-04,46.8275
Tamil Nadu,2019-07-05,96.68499999999999
Tamil Nadu,2019-07-06,36.70666666666667
Tamil Nadu,2019-07-07,38.17333333333334
Tamil Nadu,2019-07-08,46.1825
Tamil Nadu,2019-07-09,40.85
Tamil Nadu,2019-07-10,32.665
Tamil Nadu,2019-07-11,37.335
Tamil Nadu,2019-07-12,47.913333333333334
Tamil Nadu,2019-07-13,34.086666666666666
Tamil Nadu,2019-07-14,38.40333333333333
Tamil Nadu,2019-07-15,37.0925
Tamil Nadu,2019-07-16,31.1675
Tamil Nadu,2019-07-17,39.055
Tamil Nadu,2019-07-18,48.57333333333333
Tamil Nadu,2019-07-19,31.436
Tamil Nadu,2019-07-20,34.498000000000005
Tamil Nadu,2019-07-21,28.224
Tamil Nadu,2019-07-22,25.439999999999998
Tamil Nadu,2019-07-23,30.444
Tamil Nadu,2019-07-24,28.048000000000002
Tamil Nadu,2019-07-25,38.68
Tamil Nadu,2019-07-26,23.857999999999997
Tamil Nadu,2019-07-27,29.381999999999998
Tamil Nadu,2019-07-28,32.474000000000004
Tamil Nadu,2019-07-29,28.951999999999998
Tamil Nadu,2019-07-30,36.972
Tamil Nadu,2019-07-31,35.602
Tamil Nadu,2019-08-01,31.338
Tamil Nadu,2019-08-02,53.386
Tamil Nadu,2019-08-03,45.036
Tamil Nadu,2019-08-04,32.248000000000005
Tamil Nadu,2019-08-05,40.04
Tamil Nadu,2019-08-06,26.413999999999998
Tamil Nadu,2019-08-07,22.856
Tamil Nadu,2019-08-08,24.966
Tamil Nadu,2019-08-09,20.508
Tamil Nadu,2019-08-10,21.676
Tamil Nadu,2019-08-11,17.2775
Tamil Nadu,2019-08-12,20.185
Tamil Nadu,2019-08-13,25.505000000000003
Tamil Nadu,2019-08-14,28.898000000000003
Tamil Nadu,2019-08-15,18.804
Tamil Nadu,2019-08-16,25.445999999999998
Tamil Nadu,2019-08-17,22.514
Tamil Nadu,2019-08-18,15.76
Tamil Nadu,2019-08-19,23.254
Tamil Nadu,2019-08-20,29.1225
Tamil Nadu,2019-08-21,28.052000000000003
Tamil Nadu,2019-08-22,31.141999999999996
Tamil Nadu,2019-08-23,28.94
Tamil Nadu,2019-08-24,18.932499999999997
Tamil Nadu,2019-08-25,19.5
Tamil Nadu,2019-08-26,17.2175
Tamil Nadu,2019-08-27,17.5425
Tamil Nadu,2019-08-28,23.14
Tamil Nadu,2019-08-29,23.813333333333333
Tamil Nadu,2019-08-30,22.083333333333332
Tamil Nadu,2019-08-31,24.7725
Tamil Nadu,2019-09-01,23.725
Tamil Nadu,2019-09-02,26.714
Tamil Nadu,2019-09-03,28.236
Tamil Nadu,2019-09-04,31.642000000000003
Tamil Nadu,2019-09-05,21.182
Tamil Nadu,2019-09-06,23.968
Tamil Nadu,2019-09-07,23.1
Tamil Nadu,2019-09-08,18.496666666666666
Tamil Nadu,2019-09-09,30.953999999999997
Tamil Nadu,2019-09-10,35.402
Tamil Nadu,2019-09-11,36.124
Tamil Nadu,2019-09-12,22.534
Tamil Nadu,2019-09-13,26.714
Tamil Nadu,2019-09-14,29.321999999999996
Tamil Nadu,2019-09-15,19.965
Tamil Nadu,2019-09-16,27.445999999999998
Tamil Nadu,2019-09-17,22.976
Tamil Nadu,2019-09-18,25.880000000000003
Tamil Nadu,2019-09-19,21.786
Tamil Nadu,2019-09-20,34.814
Tamil Nadu,2019-09-21,35.214
Tamil Nadu,2019-09-22,39.595
Tamil Nadu,2019-09-23,53.096000000000004
Tamil Nadu,2019-09-24,33.854
Tamil Nadu,2019-09-25,20.036
Tamil Nadu,2019-09-26,15.968
Tamil Nadu,2019-09-27,20.044
Tamil Nadu,2019-09-28,20.868000000000002
Tamil Nadu,2019-09-29,26.2075
Tamil Nadu,2019-09-30,23.162
Tamil Nadu,2019-10-01,40.074
Tamil Nadu,2019-10-02,32.14
Tamil Nadu,2019-10-03,30.438
Tamil Nadu,2019-10-04,24.942
Tamil Nadu,2019-10-05,32.568
Tamil Nadu,2019-10-06,21.745
Tamil Nadu,2019-10-07,57.306
Tamil Nadu,2019-10-08,32.114
Tamil Nadu,2019-10-09,27.324
Tamil Nadu,2019-10-10,23.028
Tamil Nadu,2019-10-11,24.462
Tamil Nadu,2019-10-12,29.770000000000003
Tamil Nadu,2019-10-13,13.9525
Tamil Nadu,2019-10-14,21.81
Tamil Nadu,2019-10-15,22.378
Tamil Nadu,2019-10-16,19.778
Tamil Nadu,2019-10-17,28.386000000000003
Tamil Nadu,2019-10-18,29.424
Tamil Nadu,2019-10-19,28.701999999999998
Tamil Nadu,2019-10-20,29.6325
Tamil Nadu,2019-10-21,26.54
Tamil Nadu,2019-10-22,26.332
Tamil Nadu,2019-10-23,34.576
Tamil Nadu,2019-10-24,34.346
Tamil Nadu,2019-10-25,42.745999999999995
Tamil Nadu,2019-10-26,83.506
Tamil Nadu,2019-10-27,116.4175
Tamil Nadu,2019-10-28,48.366
Tamil Nadu,2019-10-29,28.598000000000003
Tamil Nadu,2019-10-30,28.842000000000002
Tamil Nadu,2019-10-31,71.214
Tamil Nadu,2019-11-01,37.016
Tamil Nadu,2019-11-02,31.226
Tamil Nadu,2019-11-03,53.1625
Tamil Nadu,2019-11-04,94.24
Tamil Nadu,2019-11-05,88.77799999999999
Tamil Nadu,2019-11-06,93.568
Tamil Nadu,2019-11-07,105.978
Tamil Nadu,2019-11-08,119.92999999999999
Tamil Nadu,2019-11-09,101.536
Tamil Nadu,2019-11-10,74.93
Tamil Nadu,2019-11-11,56.3125
Tamil Nadu,2019-11-12,36.78
Tamil Nadu,2019-11-13,37.45
Tamil Nadu,2019-11-14,24.57
Tamil Nadu,2019-11-15,25.395
Tamil Nadu,2019-11-16,41.44
Tamil Nadu,2019-11-17,50.35
Tamil Nadu,2019-11-18,26.6125
Tamil Nadu,2019-11-19,28.6625
Tamil Nadu,2019-11-20,25.9
Tamil Nadu,2019-11-21,31.847499999999997
Tamil Nadu,2019-11-22,34.3525
Tamil Nadu,2019-11-23,44.71
Tamil Nadu,2019-11-24,54.445
Tamil Nadu,2019-11-25,44.9825
Tamil Nadu,2019-11-26,56.064
Tamil Nadu,2019-11-27,51.355999999999995
Tamil Nadu,2019-11-28,32.57
Tamil Nadu,2019-11-29,23.2925
Tamil Nadu,2019-11-30,19.23
Tamil Nadu,2019-12-01,23.3525
Tamil Nadu,2019-12-02,24.345
Tamil Nadu,2019-12-03,32.4075
Tamil Nadu,2019-12-04,42.166
Tamil Nadu,2019-12-05,59.975
Tamil Nadu,2019-12-06,55.78
Tamil Nadu,2019-12-07,38.2175
Tamil Nadu,2019-12-08,32.269999999999996
Tamil Nadu,2019-12-09,28.272499999999997
Tamil Nadu,2019-12-10,35.6475
Tamil Nadu,2019-12-11,32.2
Tamil Nadu,2019-12-12,29.576
Tamil Nadu,2019-12-13,33.498000000000005
Tamil Nadu,2019-12-14,37.544
Tamil Nadu,2019-12-15,32.656
Tamil Nadu,2019-12-16,30.439999999999998
Tamil Nadu,2019-12-17,43.56
Tamil Nadu,2019-12-18,49.422000000000004
Tamil Nadu,2019-12-19,49.738
Tamil Nadu,2019-12-20,62.45
Tamil Nadu,2019-12-21,73.24600000000001
Tamil Nadu,2019-12-22,54.818
Tamil Nadu,2019-12-23,51.986000000000004
Tamil Nadu,2019-12-24,45.608
Tamil Nadu,2019-12-25,47.14
Tamil Nadu,2019-12-26,45.14399999999999
Tamil Nadu,2019-12-27,35.464
Tamil Nadu,2019-12-28,35.524
Tamil Nadu,2019-12-29,49.58
Tamil Nadu,2019-12-30,40.245999999999995
Tamil Nadu,2019-12-31,46.82
Tamil Nadu,2020-01-01,29.689999999999998
Tamil Nadu,2020-01-02,28.644
Tamil Nadu,2020-01-03,31.798000000000002
Tamil Nadu,2020-01-04,31.544
Tamil Nadu,2020-01-05,26.160000000000004
Tamil Nadu,2020-01-06,22.356
Tamil Nadu,2020-01-07,32.178
Tamil Nadu,2020-01-08,40.632
Tamil Nadu,2020-01-09,42.891999999999996
Tamil Nadu,2020-01-10,41.548
Tamil Nadu,2020-01-11,38.576
Tamil Nadu,2020-01-12,55.96
Tamil Nadu,2020-01-13,70.864
Tamil Nadu,2020-01-14,106.30799999999999
Tamil Nadu,2020-01-15,49.984
Tamil Nadu,2020-01-16,38.944
Tamil Nadu,2020-01-17,34.642
Tamil Nadu,2020-01-18,29.065999999999995
Tamil Nadu,2020-01-19,29.657999999999998
Tamil Nadu,2020-01-20,35.004
Tamil Nadu,2020-01-21,42.076
Tamil Nadu,2020-01-22,46.358
Tamil Nadu,2020-01-23,58.42999999999999
Tamil Nadu,2020-01-24,62.931999999999995
Tamil Nadu,2020-01-25,50.828
Tamil Nadu,2020-01-26,41.126
Tamil Nadu,2020-01-27,45.315999999999995
Tamil Nadu,2020-01-28,57.967999999999996
Tamil Nadu,2020-01-29,50.756
Tamil Nadu,2020-01-30,45.1
Tamil Nadu,2020-01-31,39.968
Tamil Nadu,2020-02-01,40.501999999999995
Tamil Nadu,2020-02-02,33.106
Tamil Nadu,2020-02-03,37.565999999999995
Tamil Nadu,2020-02-04,39.132
Tamil Nadu,2020-02-05,43.784000000000006
Tamil Nadu,2020-02-06,41.733999999999995
Tamil Nadu,2020-02-07,36.69199999999999
Tamil Nadu,2020-02-08,29.808
Tamil Nadu,2020-02-09,27.97
Tamil Nadu,2020-02-10,35.53
Tamil Nadu,2020-02-11,29.74
Tamil Nadu,2020-02-12,32.858
Tamil Nadu,2020-02-13,48.912
Tamil Nadu,2020-02-14,54.556000000000004
Tamil Nadu,2020-02-15,54.9
Tamil Nadu,2020-02-16,37.025999999999996
Tamil Nadu,2020-02-17,34.174
Tamil Nadu,2020-02-18,41.760000000000005
Tamil Nadu,2020-02-19,44.053999999999995
Tamil Nadu,2020-02-20,38.64
Tamil Nadu,2020-02-21,32.134
Tamil Nadu,2020-02-22,30.137999999999998
Tamil Nadu,2020-02-23,31.377999999999997
Tamil Nadu,2020-02-24,34.786
Tamil Nadu,2020-02-25,35.756
Tamil Nadu,2020-02-26,39.53
Tamil Nadu,2020-02-27,42.346
Tamil Nadu,2020-02-28,37.589999999999996
Tamil Nadu,2020-02-29,39.282
Tamil Nadu,2020-03-01,35.7
Tamil Nadu,2020-03-02,42.298
Tamil Nadu,2020-03-03,42.838
Tamil Nadu,2020-03-04,35.504000000000005
Tamil Nadu,2020-03-05,26.996
Tamil Nadu,2020-03-06,25.009999999999998
Tamil Nadu,2020-03-07,29.912
Tamil Nadu,2020-03-08,23.498
Tamil Nadu,2020-03-09,27.016000000000002
Tamil Nadu,2020-03-10,28.375999999999998
Tamil Nadu,2020-03-11,19.972
Tamil Nadu,2020-03-12,27.163999999999998
Tamil Nadu,2020-03-13,29.189999999999998
Tamil Nadu,2020-03-14,35.559999999999995
Tamil Nadu,2020-03-15,37.176
Tamil Nadu,2020-03-16,27.965999999999998
Tamil Nadu,2020-03-17,36.106
Tamil Nadu,2020-03-18,31.698
Tamil Nadu,2020-03-19,40.480000000000004
Tamil Nadu,2020-03-20,30.262
Tamil Nadu,2020-03-21,27.407999999999998
Tamil Nadu,2020-03-22,40.01333333333333
Tamil Nadu,2020-03-23,24.3825
Tamil Nadu,2020-03-24,21.112000000000002
Tamil Nadu,2020-03-25,23.259999999999998
Tamil Nadu,2020-03-26,27.904000000000003
Tamil Nadu,2020-03-27,26.735
Tamil Nadu,2020-03-28,26.836000000000002
Tamil Nadu,2020-03-29,24.326
Tamil Nadu,2020-03-30,27.326
Tamil Nadu,2020-03-31,29.844
Tamil Nadu,2020-04-01,33.452
Tamil Nadu,2020-04-02,31.384000000000004
Tamil Nadu,2020-04-03,26.445999999999998
Tamil Nadu,2020-04-04,21.468
Tamil Nadu,2020-04-05,21.296
Tamil Nadu,2020-04-06,15.754000000000001
Tamil Nadu,2020-04-07,12.262
